wea_stn_cd,issue_date,forecast_type_day,wea_num,valid_date_calcd
KCPR,20151019,max_3,62,20151022
KP60,20151019,max_3,51,20151022
KPHX,20151019,max_3,80,20151022
KFAR,20151019,max_3,59,20151022
KINL,20151019,max_3,49,20151022
KSEA,20151019,pop1_3,37,20151022
KYKM,20151019,pop1_3,4,20151022
KUIL,20151019,pop1_3,32,20151022
KPDX,20151019,pop1_3,18,20151022
KLAX,20151019,pop1_3,2,20151022
KFAT,20151019,pop1_3,1,20151022
KCPR,20151019,pop1_3,5,20151022
KP60,20151019,pop1_3,0,20151022
KPHX,20151019,pop1_3,12,20151022
KFAR,20151019,pop1_3,1,20151022
KINL,20151019,pop1_3,5,20151022
KSEA,20151019,pop2_3,23,20151022
KYKM,20151019,pop2_3,1,20151022
KUIL,20151019,pop2_3,13,20151022
KPDX,20151019,pop2_3,13,20151022
KLAX,20151019,pop2_3,1,20151022
KFAT,20151019,pop2_3,1,20151022
KCPR,20151019,pop2_3,23,20151022
KP60,20151019,pop2_3,13,20151022
KPHX,20151019,pop2_3,9,20151022
KFAR,20151019,pop2_3,2,20151022
KINL,20151019,pop2_3,1,20151022
KSEA,20151019,min_4,42,20151023
KYKM,20151019,min_4,36,20151023
KUIL,20151019,min_4,44,20151023
KPDX,20151019,min_4,42,20151023
KLAX,20151019,min_4,63,20151023
KFAT,20151019,min_4,54,20151023
KCPR,20151019,min_4,39,20151023
KP60,20151019,min_4,28,20151023
KPHX,20151019,min_4,61,20151023
KFAR,20151019,min_4,42,20151023
KINL,20151019,min_4,33,20151023
KSEA,20151019,max_4,56,20151023
KYKM,20151019,max_4,62,20151023
KUIL,20151019,max_4,59,20151023
KPDX,20151019,max_4,63,20151023
KLAX,20151019,max_4,75,20151023
KFAT,20151019,max_4,80,20151023
KCPR,20151019,max_4,54,20151023
KP60,20151019,max_4,41,20151023
KPHX,20151019,max_4,82,20151023
KFAR,20151019,max_4,53,20151023
KINL,20151019,max_4,48,20151023
KSEA,20151019,pop1_4,9,20151023
KYKM,20151019,pop1_4,0,20151023
KUIL,20151019,pop1_4,13,20151023
KPDX,20151019,pop1_4,5,20151023
KLAX,20151019,pop1_4,2,20151023
KFAT,20151019,pop1_4,2,20151023
KCPR,20151019,pop1_4,43,20151023
KP60,20151019,pop1_4,42,20151023
KPHX,20151019,pop1_4,1,20151023
KFAR,20151019,pop1_4,54,20151023
KINL,20151019,pop1_4,8,20151023
KSEA,20151019,pop2_4,8,20151023
KYKM,20151019,pop2_4,1,20151023
KUIL,20151019,pop2_4,13,20151023
KPDX,20151019,pop2_4,6,20151023
KLAX,20151019,pop2_4,2,20151023
KFAT,20151019,pop2_4,2,20151023
KCPR,20151019,pop2_4,41,20151023
KP60,20151019,pop2_4,46,20151023
KPHX,20151019,pop2_4,3,20151023
KFAR,20151019,pop2_4,79,20151023
KINL,20151019,pop2_4,68,20151023
KSEA,20151019,min_5,45,20151024
KYKM,20151019,min_5,37,20151024
KUIL,20151019,min_5,45,20151024
KPDX,20151019,min_5,45,20151024
KLAX,20151019,min_5,63,20151024
KFAT,20151019,min_5,56,20151024
KCPR,20151019,min_5,31,20151024
KP60,20151019,min_5,22,20151024
KPHX,20151019,min_5,61,20151024
KFAR,20151019,min_5,39,20151024
KINL,20151019,min_5,37,20151024
KSEA,20151019,max_5,57,20151024
KYKM,20151019,max_5,61,20151024
KUIL,20151019,max_5,59,20151024
KPDX,20151019,max_5,62,20151024
KLAX,20151019,max_5,77,20151024
KFAT,20151019,max_5,80,20151024
KCPR,20151019,max_5,55,20151024
KP60,20151019,max_5,42,20151024
KPHX,20151019,max_5,85,20151024
KFAR,20151019,max_5,52,20151024
KINL,20151019,max_5,46,20151024
KSEA,20151019,pop1_5,11,20151024
KYKM,20151019,pop1_5,2,20151024
KUIL,20151019,pop1_5,18,20151024
KPDX,20151019,pop1_5,8,20151024
KLAX,20151019,pop1_5,2,20151024
KFAT,20151019,pop1_5,2,20151024
KCPR,20151019,pop1_5,24,20151024
KP60,20151019,pop1_5,21,20151024
KPHX,20151019,pop1_5,1,20151024
KFAR,20151019,pop1_5,51,20151024
KINL,20151019,pop1_5,71,20151024
KSEA,20151019,pop2_5,21,20151024
KYKM,20151019,pop2_5,6,20151024
KUIL,20151019,pop2_5,34,20151024
KPDX,20151019,pop2_5,18,20151024
KLAX,20151019,pop2_5,1,20151024
KFAT,20151019,pop2_5,1,20151024
KCPR,20151019,pop2_5,9,20151024
KP60,20151019,pop2_5,8,20151024
KPHX,20151019,pop2_5,1,20151024
KFAR,20151019,pop2_5,21,20151024
KINL,20151019,pop2_5,45,20151024
KSEA,20151019,min_6,47,20151025
KYKM,20151019,min_6,39,20151025
KUIL,20151019,min_6,46,20151025
KPDX,20151019,min_6,46,20151025
KLAX,20151019,min_6,64,20151025
KFAT,20151019,min_6,54,20151025
KCPR,20151019,min_6,31,20151025
KP60,20151019,min_6,23,20151025
KPHX,20151019,min_6,62,20151025
KFAR,20151019,min_6,34,20151025
KINL,20151019,min_6,31,20151025
KSEA,20151019,max_6,57,20151025
KYKM,20151019,max_6,62,20151025
KUIL,20151019,max_6,60,20151025
KPDX,20151019,max_6,63,20151025
KLAX,20151019,max_6,77,20151025
KFAT,20151019,max_6,79,20151025
KCPR,20151019,max_6,57,20151025
KP60,20151019,max_6,44,20151025
KPHX,20151019,max_6,86,20151025
KFAR,20151019,max_6,49,20151025
KINL,20151019,max_6,43,20151025
KSEA,20151019,pop1_6,28,20151025
KYKM,20151019,pop1_6,11,20151025
KUIL,20151019,pop1_6,42,20151025
KPDX,20151019,pop1_6,25,20151025
KLAX,20151019,pop1_6,1,20151025
KFAT,20151019,pop1_6,2,20151025
KCPR,20151019,pop1_6,6,20151025
KP60,20151019,pop1_6,12,20151025
KPHX,20151019,pop1_6,1,20151025
KFAR,20151019,pop1_6,9,20151025
KINL,20151019,pop1_6,23,20151025
KSEA,20151019,pop2_6,30,20151025
KYKM,20151019,pop2_6,11,20151025
KUIL,20151019,pop2_6,44,20151025
KPDX,20151019,pop2_6,37,20151025
KLAX,20151019,pop2_6,2,20151025
KFAT,20151019,pop2_6,2,20151025
KCPR,20151019,pop2_6,6,20151025
KP60,20151019,pop2_6,17,20151025
KPHX,20151019,pop2_6,1,20151025
KFAR,20151019,pop2_6,6,20151025
KINL,20151019,pop2_6,15,20151025
KSEA,20151019,min_7,47,20151026
KYKM,20151019,min_7,40,20151026
KUIL,20151019,min_7,49,20151026
KPDX,20151019,min_7,48,20151026
KLAX,20151019,min_7,64,20151026
KFAT,20151019,min_7,55,20151026
KCPR,20151019,min_7,33,20151026
KP60,20151019,min_7,24,20151026
KPHX,20151019,min_7,62,20151026
KFAR,20151019,min_7,31,20151026
KINL,20151019,min_7,28,20151026
KSEA,20151019,max_7,58,20151026
KYKM,20151019,max_7,62,20151026
KUIL,20151019,max_7,61,20151026
KPDX,20151019,max_7,63,20151026
KLAX,20151019,max_7,77,20151026
KFAT,20151019,max_7,79,20151026
KCPR,20151019,max_7,58,20151026
KP60,20151019,max_7,45,20151026
KPHX,20151019,max_7,86,20151026
KFAR,20151019,max_7,50,20151026
KINL,20151019,max_7,44,20151026
KSEA,20151019,pop1_7,37,20151026
KYKM,20151019,pop1_7,15,20151026
KUIL,20151019,pop1_7,48,20151026
KPDX,20151019,pop1_7,32,20151026
KLAX,20151019,pop1_7,2,20151026
KFAT,20151019,pop1_7,2,20151026
KCPR,20151019,pop1_7,8,20151026
KP60,20151019,pop1_7,14,20151026
KPHX,20151019,pop1_7,2,20151026
KFAR,20151019,pop1_7,7,20151026
KINL,20151019,pop1_7,10,20151026
KSEA,20151019,pop2_7,40,20151026
KYKM,20151019,pop2_7,19,20151026
KUIL,20151019,pop2_7,45,20151026
KPDX,20151019,pop2_7,37,20151026
KLAX,20151019,pop2_7,2,20151026
KFAT,20151019,pop2_7,4,20151026
KCPR,20151019,pop2_7,9,20151026
KP60,20151019,pop2_7,12,20151026
KPHX,20151019,pop2_7,2,20151026
KFAR,20151019,pop2_7,11,20151026
KINL,20151019,pop2_7,11,20151026
KSEA,20151020,min_3,42,20151023
KYKM,20151020,min_3,36,20151023
KUIL,20151020,min_3,45,20151023
KPDX,20151020,min_3,42,20151023
KLAX,20151020,min_3,62,20151023
KFAT,20151020,min_3,54,20151023
KCPR,20151020,min_3,39,20151023
KP60,20151020,min_3,27,20151023
KPHX,20151020,min_3,60,20151023
KFAR,20151020,min_3,42,20151023
KINL,20151020,min_3,33,20151023
KSEA,20151020,max_3,55,20151023
KYKM,20151020,max_3,62,20151023
KUIL,20151020,max_3,59,20151023
KPDX,20151020,max_3,62,20151023
KLAX,20151020,max_3,76,20151023
KFAT,20151020,max_3,79,20151023
KCPR,20151020,max_3,56,20151023
KP60,20151020,max_3,42,20151023
KPHX,20151020,max_3,81,20151023
KFAR,20151020,max_3,52,20151023
KINL,20151020,max_3,47,20151023
KSEA,20151020,pop1_3,5,20151023
KYKM,20151020,pop1_3,0,20151023
KUIL,20151020,pop1_3,20,20151023
KPDX,20151020,pop1_3,0,20151023
KLAX,20151020,pop1_3,0,20151023
KFAT,20151020,pop1_3,0,20151023
KCPR,20151020,pop1_3,32,20151023
KP60,20151020,pop1_3,23,20151023
KPHX,20151020,pop1_3,0,20151023
KFAR,20151020,pop1_3,57,20151023
KINL,20151020,pop1_3,3,20151023
KSEA,20151020,pop2_3,10,20151023
KYKM,20151020,pop2_3,0,20151023
KUIL,20151020,pop2_3,19,20151023
KPDX,20151020,pop2_3,0,20151023
KLAX,20151020,pop2_3,0,20151023
KFAT,20151020,pop2_3,0,20151023
KCPR,20151020,pop2_3,32,20151023
KP60,20151020,pop2_3,39,20151023
KPHX,20151020,pop2_3,3,20151023
KFAR,20151020,pop2_3,90,20151023
KINL,20151020,pop2_3,90,20151023
KSEA,20151020,min_4,42,20151024
KYKM,20151020,min_4,37,20151024
KUIL,20151020,min_4,44,20151024
KPDX,20151020,min_4,44,20151024
KLAX,20151020,min_4,63,20151024
KFAT,20151020,min_4,54,20151024
KCPR,20151020,min_4,32,20151024
KP60,20151020,min_4,22,20151024
KPHX,20151020,min_4,60,20151024
KFAR,20151020,min_4,40,20151024
KINL,20151020,min_4,37,20151024
KSEA,20151020,max_4,56,20151024
KYKM,20151020,max_4,60,20151024
KUIL,20151020,max_4,59,20151024
KPDX,20151020,max_4,62,20151024
KLAX,20151020,max_4,79,20151024
KFAT,20151020,max_4,80,20151024
KCPR,20151020,max_4,55,20151024
KP60,20151020,max_4,40,20151024
KPHX,20151020,max_4,85,20151024
KFAR,20151020,max_4,53,20151024
KINL,20151020,max_4,47,20151024
KSEA,20151020,pop1_4,0,20151024
KYKM,20151020,pop1_4,0,20151024
KUIL,20151020,pop1_4,0,20151024
KPDX,20151020,pop1_4,0,20151024
KLAX,20151020,pop1_4,0,20151024
KFAT,20151020,pop1_4,0,20151024
KCPR,20151020,pop1_4,31,20151024
KP60,20151020,pop1_4,25,20151024
KPHX,20151020,pop1_4,0,20151024
KFAR,20151020,pop1_4,61,20151024
KINL,20151020,pop1_4,85,20151024
KSEA,20151020,pop2_4,5,20151024
KYKM,20151020,pop2_4,0,20151024
KUIL,20151020,pop2_4,5,20151024
KPDX,20151020,pop2_4,5,20151024
KLAX,20151020,pop2_4,0,20151024
KFAT,20151020,pop2_4,0,20151024
KCPR,20151020,pop2_4,11,20151024
KP60,20151020,pop2_4,13,20151024
KPHX,20151020,pop2_4,0,20151024
KFAR,20151020,pop2_4,15,20151024
KINL,20151020,pop2_4,51,20151024
KSEA,20151020,min_5,44,20151025
KYKM,20151020,min_5,38,20151025
KUIL,20151020,min_5,45,20151025
KPDX,20151020,min_5,45,20151025
KLAX,20151020,min_5,65,20151025
KFAT,20151020,min_5,55,20151025
KCPR,20151020,min_5,31,20151025
KP60,20151020,min_5,23,20151025
KPHX,20151020,min_5,61,20151025
KFAR,20151020,min_5,34,20151025
KINL,20151020,min_5,31,20151025
KSEA,20151020,max_5,58,20151025
KYKM,20151020,max_5,61,20151025
KUIL,20151020,max_5,61,20151025
KPDX,20151020,max_5,64,20151025
KLAX,20151020,max_5,79,20151025
KFAT,20151020,max_5,80,20151025
KCPR,20151020,max_5,53,20151025
KP60,20151020,max_5,41,20151025
KPHX,20151020,max_5,86,20151025
KFAR,20151020,max_5,47,20151025
KINL,20151020,max_5,41,20151025
KSEA,20151020,pop1_5,10,20151025
KYKM,20151020,pop1_5,5,20151025
KUIL,20151020,pop1_5,15,20151025
KPDX,20151020,pop1_5,10,20151025
KLAX,20151020,pop1_5,0,20151025
KFAT,20151020,pop1_5,0,20151025
KCPR,20151020,pop1_5,10,20151025
KP60,20151020,pop1_5,12,20151025
KPHX,20151020,pop1_5,0,20151025
KFAR,20151020,pop1_5,13,20151025
KINL,20151020,pop1_5,36,20151025
KSEA,20151020,pop2_5,5,20151025
KYKM,20151020,pop2_5,5,20151025
KUIL,20151020,pop2_5,10,20151025
KPDX,20151020,pop2_5,10,20151025
KLAX,20151020,pop2_5,0,20151025
KFAT,20151020,pop2_5,0,20151025
KCPR,20151020,pop2_5,15,20151025
KP60,20151020,pop2_5,22,20151025
KPHX,20151020,pop2_5,0,20151025
KFAR,20151020,pop2_5,12,20151025
KINL,20151020,pop2_5,22,20151025
KSEA,20151020,min_6,45,20151026
KYKM,20151020,min_6,39,20151026
KUIL,20151020,min_6,46,20151026
KPDX,20151020,min_6,46,20151026
KLAX,20151020,min_6,64,20151026
KFAT,20151020,min_6,54,20151026
KCPR,20151020,min_6,31,20151026
KP60,20151020,min_6,21,20151026
KPHX,20151020,min_6,63,20151026
KFAR,20151020,min_6,30,20151026
KINL,20151020,min_6,26,20151026
KSEA,20151020,max_6,61,20151026
KYKM,20151020,max_6,62,20151026
KUIL,20151020,max_6,63,20151026
KPDX,20151020,max_6,65,20151026
KLAX,20151020,max_6,79,20151026
KFAT,20151020,max_6,80,20151026
KCPR,20151020,max_6,53,20151026
KP60,20151020,max_6,42,20151026
KPHX,20151020,max_6,85,20151026
KFAR,20151020,max_6,47,20151026
KINL,20151020,max_6,41,20151026
KSEA,20151020,pop1_6,10,20151026
KYKM,20151020,pop1_6,5,20151026
KUIL,20151020,pop1_6,20,20151026
KPDX,20151020,pop1_6,10,20151026
KLAX,20151020,pop1_6,0,20151026
KFAT,20151020,pop1_6,0,20151026
KCPR,20151020,pop1_6,17,20151026
KP60,20151020,pop1_6,20,20151026
KPHX,20151020,pop1_6,0,20151026
KFAR,20151020,pop1_6,11,20151026
KINL,20151020,pop1_6,15,20151026
KSEA,20151020,pop2_6,10,20151026
KYKM,20151020,pop2_6,0,20151026
KUIL,20151020,pop2_6,20,20151026
KPDX,20151020,pop2_6,10,20151026
KLAX,20151020,pop2_6,0,20151026
KFAT,20151020,pop2_6,0,20151026
KCPR,20151020,pop2_6,15,20151026
KP60,20151020,pop2_6,15,20151026
KPHX,20151020,pop2_6,0,20151026
KFAR,20151020,pop2_6,15,20151026
KINL,20151020,pop2_6,14,20151026
KSEA,20151020,min_7,48,20151027
KYKM,20151020,min_7,41,20151027
KUIL,20151020,min_7,47,20151027
KPDX,20151020,min_7,48,20151027
KLAX,20151020,min_7,64,20151027
KFAT,20151020,min_7,55,20151027
KCPR,20151020,min_7,29,20151027
KP60,20151020,min_7,21,20151027
KPHX,20151020,min_7,62,20151027
KFAR,20151020,min_7,30,20151027
KINL,20151020,min_7,26,20151027
KSEA,20151020,max_7,60,20151027
KYKM,20151020,max_7,62,20151027
KUIL,20151020,max_7,63,20151027
KPDX,20151020,max_7,64,20151027
KLAX,20151020,max_7,79,20151027
KFAT,20151020,max_7,81,20151027
KCPR,20151020,max_7,54,20151027
KP60,20151020,max_7,45,20151027
KPHX,20151020,max_7,86,20151027
KFAR,20151020,max_7,47,20151027
KINL,20151020,max_7,42,20151027
KSEA,20151020,pop1_7,20,20151027
KYKM,20151020,pop1_7,10,20151027
KUIL,20151020,pop1_7,35,20151027
KPDX,20151020,pop1_7,20,20151027
KLAX,20151020,pop1_7,0,20151027
KFAT,20151020,pop1_7,0,20151027
KCPR,20151020,pop1_7,12,20151027
KP60,20151020,pop1_7,7,20151027
KPHX,20151020,pop1_7,0,20151027
KFAR,20151020,pop1_7,20,20151027
KINL,20151020,pop1_7,20,20151027
KSEA,20151020,pop2_7,29,20151027
KYKM,20151020,pop2_7,14,20151027
KUIL,20151020,pop2_7,40,20151027
KPDX,20151020,pop2_7,30,20151027
KLAX,20151020,pop2_7,0,20151027
KFAT,20151020,pop2_7,0,20151027
KCPR,20151020,pop2_7,10,20151027
KP60,20151020,pop2_7,5,20151027
KPHX,20151020,pop2_7,0,20151027
KFAR,20151020,pop2_7,6,20151027
KINL,20151020,pop2_7,25,20151027
KSEA,20151021,min_3,42,20151024
KYKM,20151021,min_3,38,20151024
KUIL,20151021,min_3,44,20151024
KPDX,20151021,min_3,44,20151024
KLAX,20151021,min_3,64,20151024
KFAT,20151021,min_3,54,20151024
KCPR,20151021,min_3,31,20151024
KP60,20151021,min_3,23,20151024
KPHX,20151021,min_3,61,20151024
KFAR,20151021,min_3,39,20151024
KINL,20151021,min_3,37,20151024
KSEA,20151021,max_3,56,20151024
KYKM,20151021,max_3,61,20151024
KUIL,20151021,max_3,60,20151024
KPDX,20151021,max_3,62,20151024
KLAX,20151021,max_3,79,20151024
KFAT,20151021,max_3,81,20151024
KCPR,20151021,max_3,59,20151024
KP60,20151021,max_3,43,20151024
KPHX,20151021,max_3,85,20151024
KFAR,20151021,max_3,54,20151024
KINL,20151021,max_3,47,20151024
KSEA,20151021,pop1_3,0,20151024
KYKM,20151021,pop1_3,0,20151024
KUIL,20151021,pop1_3,0,20151024
KPDX,20151021,pop1_3,0,20151024
KLAX,20151021,pop1_3,0,20151024
KFAT,20151021,pop1_3,0,20151024
KCPR,20151021,pop1_3,5,20151024
KP60,20151021,pop1_3,10,20151024
KPHX,20151021,pop1_3,0,20151024
KFAR,20151021,pop1_3,48,20151024
KINL,20151021,pop1_3,85,20151024
KSEA,20151021,pop2_3,6,20151024
KYKM,20151021,pop2_3,0,20151024
KUIL,20151021,pop2_3,5,20151024
KPDX,20151021,pop2_3,5,20151024
KLAX,20151021,pop2_3,0,20151024
KFAT,20151021,pop2_3,0,20151024
KCPR,20151021,pop2_3,0,20151024
KP60,20151021,pop2_3,5,20151024
KPHX,20151021,pop2_3,0,20151024
KFAR,20151021,pop2_3,0,20151024
KINL,20151021,pop2_3,31,20151024
KSEA,20151021,min_4,46,20151025
KYKM,20151021,min_4,39,20151025
KUIL,20151021,min_4,46,20151025
KPDX,20151021,min_4,45,20151025
KLAX,20151021,min_4,65,20151025
KFAT,20151021,min_4,57,20151025
KCPR,20151021,min_4,33,20151025
KP60,20151021,min_4,26,20151025
KPHX,20151021,min_4,63,20151025
KFAR,20151021,min_4,33,20151025
KINL,20151021,min_4,31,20151025
KSEA,20151021,max_4,59,20151025
KYKM,20151021,max_4,63,20151025
KUIL,20151021,max_4,62,20151025
KPDX,20151021,max_4,65,20151025
KLAX,20151021,max_4,78,20151025
KFAT,20151021,max_4,80,20151025
KCPR,20151021,max_4,53,20151025
KP60,20151021,max_4,44,20151025
KPHX,20151021,max_4,87,20151025
KFAR,20151021,max_4,51,20151025
KINL,20151021,max_4,44,20151025
KSEA,20151021,pop1_4,5,20151025
KYKM,20151021,pop1_4,0,20151025
KUIL,20151021,pop1_4,20,20151025
KPDX,20151021,pop1_4,10,20151025
KLAX,20151021,pop1_4,0,20151025
KFAT,20151021,pop1_4,0,20151025
KCPR,20151021,pop1_4,2,20151025
KP60,20151021,pop1_4,10,20151025
KPHX,20151021,pop1_4,0,20151025
KFAR,20151021,pop1_4,10,20151025
KINL,20151021,pop1_4,13,20151025
KSEA,20151021,pop2_4,17,20151025
KYKM,20151021,pop2_4,8,20151025
KUIL,20151021,pop2_4,19,20151025
KPDX,20151021,pop2_4,15,20151025
KLAX,20151021,pop2_4,0,20151025
KFAT,20151021,pop2_4,0,20151025
KCPR,20151021,pop2_4,6,20151025
KP60,20151021,pop2_4,16,20151025
KPHX,20151021,pop2_4,0,20151025
KFAR,20151021,pop2_4,18,20151025
KINL,20151021,pop2_4,20,20151025
KSEA,20151021,min_5,46,20151026
KYKM,20151021,min_5,39,20151026
KUIL,20151021,min_5,47,20151026
KPDX,20151021,min_5,45,20151026
KLAX,20151021,min_5,64,20151026
KFAT,20151021,min_5,55,20151026
KCPR,20151021,min_5,32,20151026
KP60,20151021,min_5,26,20151026
KPHX,20151021,min_5,64,20151026
KFAR,20151021,min_5,31,20151026
KINL,20151021,min_5,27,20151026
KSEA,20151021,max_5,60,20151026
KYKM,20151021,max_5,64,20151026
KUIL,20151021,max_5,62,20151026
KPDX,20151021,max_5,66,20151026
KLAX,20151021,max_5,77,20151026
KFAT,20151021,max_5,79,20151026
KCPR,20151021,max_5,60,20151026
KP60,20151021,max_5,46,20151026
KPHX,20151021,max_5,87,20151026
KFAR,20151021,max_5,50,20151026
KINL,20151021,max_5,44,20151026
KSEA,20151021,pop1_5,19,20151026
KYKM,20151021,pop1_5,4,20151026
KUIL,20151021,pop1_5,21,20151026
KPDX,20151021,pop1_5,14,20151026
KLAX,20151021,pop1_5,0,20151026
KFAT,20151021,pop1_5,0,20151026
KCPR,20151021,pop1_5,4,20151026
KP60,20151021,pop1_5,10,20151026
KPHX,20151021,pop1_5,0,20151026
KFAR,20151021,pop1_5,10,20151026
KINL,20151021,pop1_5,17,20151026
KSEA,20151021,pop2_5,18,20151026
KYKM,20151021,pop2_5,7,20151026
KUIL,20151021,pop2_5,20,20151026
KPDX,20151021,pop2_5,16,20151026
KLAX,20151021,pop2_5,0,20151026
KFAT,20151021,pop2_5,0,20151026
KCPR,20151021,pop2_5,5,20151026
KP60,20151021,pop2_5,20,20151026
KPHX,20151021,pop2_5,0,20151026
KFAR,20151021,pop2_5,15,20151026
KINL,20151021,pop2_5,19,20151026
KSEA,20151021,min_6,47,20151027
KYKM,20151021,min_6,41,20151027
KUIL,20151021,min_6,47,20151027
KPDX,20151021,min_6,48,20151027
KLAX,20151021,min_6,64,20151027
KFAT,20151021,min_6,56,20151027
KCPR,20151021,min_6,33,20151027
KP60,20151021,min_6,24,20151027
KPHX,20151021,min_6,63,20151027
KFAR,20151021,min_6,34,20151027
KINL,20151021,min_6,29,20151027
KSEA,20151021,max_6,62,20151027
KYKM,20151021,max_6,63,20151027
KUIL,20151021,max_6,63,20151027
KPDX,20151021,max_6,66,20151027
KLAX,20151021,max_6,77,20151027
KFAT,20151021,max_6,80,20151027
KCPR,20151021,max_6,54,20151027
KP60,20151021,max_6,45,20151027
KPHX,20151021,max_6,87,20151027
KFAR,20151021,max_6,49,20151027
KINL,20151021,max_6,44,20151027
KSEA,20151021,pop1_6,9,20151027
KYKM,20151021,pop1_6,4,20151027
KUIL,20151021,pop1_6,19,20151027
KPDX,20151021,pop1_6,9,20151027
KLAX,20151021,pop1_6,0,20151027
KFAT,20151021,pop1_6,0,20151027
KCPR,20151021,pop1_6,12,20151027
KP60,20151021,pop1_6,17,20151027
KPHX,20151021,pop1_6,3,20151027
KFAR,20151021,pop1_6,23,20151027
KINL,20151021,pop1_6,25,20151027
KSEA,20151021,pop2_6,10,20151027
KYKM,20151021,pop2_6,7,20151027
KUIL,20151021,pop2_6,26,20151027
KPDX,20151021,pop2_6,12,20151027
KLAX,20151021,pop2_6,0,20151027
KFAT,20151021,pop2_6,0,20151027
KCPR,20151021,pop2_6,12,20151027
KP60,20151021,pop2_6,14,20151027
KPHX,20151021,pop2_6,2,20151027
KFAR,20151021,pop2_6,24,20151027
KINL,20151021,pop2_6,44,20151027
KSEA,20151021,min_7,49,20151028
KYKM,20151021,min_7,42,20151028
KUIL,20151021,min_7,48,20151028
KPDX,20151021,min_7,49,20151028
KLAX,20151021,min_7,64,20151028
KFAT,20151021,min_7,58,20151028
KCPR,20151021,min_7,30,20151028
KP60,20151021,min_7,25,20151028
KPHX,20151021,min_7,63,20151028
KFAR,20151021,min_7,29,20151028
KINL,20151021,min_7,26,20151028
KSEA,20151021,max_7,59,20151028
KYKM,20151021,max_7,63,20151028
KUIL,20151021,max_7,62,20151028
KPDX,20151021,max_7,63,20151028
KLAX,20151021,max_7,75,20151028
KFAT,20151021,max_7,75,20151028
KCPR,20151021,max_7,58,20151028
KP60,20151021,max_7,47,20151028
KPHX,20151021,max_7,86,20151028
KFAR,20151021,max_7,46,20151028
KINL,20151021,max_7,43,20151028
KSEA,20151021,pop1_7,26,20151028
KYKM,20151021,pop1_7,14,20151028
KUIL,20151021,pop1_7,40,20151028
KPDX,20151021,pop1_7,26,20151028
KLAX,20151021,pop1_7,1,20151028
KFAT,20151021,pop1_7,5,20151028
KCPR,20151021,pop1_7,9,20151028
KP60,20151021,pop1_7,7,20151028
KPHX,20151021,pop1_7,1,20151028
KFAR,20151021,pop1_7,13,20151028
KINL,20151021,pop1_7,29,20151028
KSEA,20151021,pop2_7,38,20151028
KYKM,20151021,pop2_7,26,20151028
KUIL,20151021,pop2_7,48,20151028
KPDX,20151021,pop2_7,39,20151028
KLAX,20151021,pop2_7,8,20151028
KFAT,20151021,pop2_7,19,20151028
KCPR,20151021,pop2_7,3,20151028
KP60,20151021,pop2_7,12,20151028
KPHX,20151021,pop2_7,0,20151028
KFAR,20151021,pop2_7,8,20151028
KINL,20151021,pop2_7,19,20151028
KSEA,20151022,min_3,45,20151025
KYKM,20151022,min_3,39,20151025
KUIL,20151022,min_3,49,20151025
KPDX,20151022,min_3,46,20151025
KLAX,20151022,min_3,67,20151025
KFAT,20151022,min_3,58,20151025
KCPR,20151022,min_3,35,20151025
KP60,20151022,min_3,26,20151025
KPHX,20151022,min_3,64,20151025
KFAR,20151022,min_3,34,20151025
KINL,20151022,min_3,31,20151025
KSEA,20151022,max_3,60,20151025
KYKM,20151022,max_3,65,20151025
KUIL,20151022,max_3,61,20151025
KPDX,20151022,max_3,67,20151025
KLAX,20151022,max_3,80,20151025
KFAT,20151022,max_3,79,20151025
KCPR,20151022,max_3,59,20151025
KP60,20151022,max_3,47,20151025
KPHX,20151022,max_3,88,20151025
KFAR,20151022,max_3,54,20151025
KINL,20151022,max_3,45,20151025
KSEA,20151022,pop1_3,10,20151025
KYKM,20151022,pop1_3,6,20151025
KUIL,20151022,pop1_3,13,20151025
KPDX,20151022,pop1_3,0,20151025
KLAX,20151022,pop1_3,0,20151025
KFAT,20151022,pop1_3,0,20151025
KCPR,20151022,pop1_3,0,20151025
KP60,20151022,pop1_3,10,20151025
KPHX,20151022,pop1_3,0,20151025
KFAR,20151022,pop1_3,7,20151025
KINL,20151022,pop1_3,13,20151025
KSEA,20151022,pop2_3,10,20151025
KYKM,20151022,pop2_3,5,20151025
KUIL,20151022,pop2_3,25,20151025
KPDX,20151022,pop2_3,15,20151025
KLAX,20151022,pop2_3,0,20151025
KFAT,20151022,pop2_3,0,20151025
KCPR,20151022,pop2_3,0,20151025
KP60,20151022,pop2_3,13,20151025
KPHX,20151022,pop2_3,0,20151025
KFAR,20151022,pop2_3,15,20151025
KINL,20151022,pop2_3,28,20151025
KSEA,20151022,min_4,45,20151026
KYKM,20151022,min_4,39,20151026
KUIL,20151022,min_4,49,20151026
KPDX,20151022,min_4,47,20151026
